ProductCode,Name,XRefID,Description,Status,SupplierItemGroupName,SupplierPackageUOM,QuantityFactor,AvailabilityStartDate,AvailabilityEndDate,TypeCode,Number,CostLevel,PackageCost,PackageAllowance,CostStartDate,CostEndDate
_783597,MISTIC 2.0 TOBACCO POD REFILL 10ML 4MG,1081754,,a,601 01 710,Case - 6,6.00,,,u,_855704005413,Master,73.40,0.00,1900-01-01,2075-12-31
_783597,,,,,,,,,,u,_855704005482,North Carolina,76.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,South Carolina,73.40,0.00,1900-01-01,2075-12-31
_783597,,,,,,,,,,,,VA - 1.50,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 2.50,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 3.00,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 3.50,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 4.00,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 4.50,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 5.00,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 5.40,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 7.50,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 8.50,73.40,0.00,2016-08-18,2075-12-31
_783597,,,,,,,,,,,,VA - 9.00,73.40,0.00,2016-08-18,2075-12-31
_783605,MISTIC 2.0 STRAWBERRY CRUSH POD REFILL 10ML 4MG,1081758,,a,601 01 710,Case - 6,6.00,,,u,_855704005451,Master,73.40,0.00,1900-01-01,2075-12-31
_783605,,,,,,,,,,u,_855704005529,North Carolina,76.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,South Carolina,73.40,0.00,1900-01-01,2075-12-31
_783605,,,,,,,,,,,,VA - 1.50,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 2.50,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 3.00,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 3.50,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 4.00,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 4.50,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 5.00,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 5.40,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 7.50,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 8.50,73.40,0.00,2016-08-18,2075-12-31
_783605,,,,,,,,,,,,VA - 9.00,73.40,0.00,2016-08-18,2075-12-31
_783613,MISTIC 2.0 FRUIT BLAST POD REFILL 10ML 4MG,1081756,,a,601 01 710,Case - 6,6.00,,,u,_855704005437,Master,73.40,0.00,1900-01-01,2075-12-31
_783613,,,,,,,,,,u,_855704005505,North Carolina,76.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,South Carolina,73.40,0.00,1900-01-01,2075-12-31
_783613,,,,,,,,,,,,VA - 1.50,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 2.50,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 3.00,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 3.50,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 4.00,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 4.50,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 5.00,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 5.40,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 7.50,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 8.50,73.40,0.00,2016-08-18,2075-12-31
_783613,,,,,,,,,,,,VA - 9.00,73.40,0.00,2016-08-18,2075-12-31
_783639,MISTIC 2.0 CHERRY BURST POD REFILL 10ML 4MG,1081757,,a,601 01 710,Case - 6,6.00,,,u,_855704005444,Master,73.40,0.00,1900-01-01,2075-12-31
_783639,,,,,,,,,,u,_855704005512,North Carolina,76.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,South Carolina,73.40,0.00,1900-01-01,2075-12-31
_783639,,,,,,,,,,,,VA - 1.50,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 2.50,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 3.00,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 3.50,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 4.00,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 4.50,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 5.00,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 5.40,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 7.50,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 8.50,73.40,0.00,2016-08-18,2075-12-31
_783639,,,,,,,,,,,,VA - 9.00,73.40,0.00,2016-08-18,2075-12-31
_784207,MRLBRO MN SLATE 100 BX B1G$.50 OFF,1081701,,a,501 01 800,Carton - 10,10.00,,,u,_028200178268,Master,42.64,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,u,_028200599414,North Carolina,44.14,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,South Carolina,45.34,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 1.50,44.14,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 2.50,45.14,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 3.00,45.64,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 3.50,46.14,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 4.00,46.64,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 4.50,47.14,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 5.00,47.64,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 5.40,48.04,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 7.50,50.14,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 8.50,51.14,5.00,2017-03-19,2075-12-31
_784207,,,,,,,,,,,,VA - 9.00,51.64,5.00,2017-03-19,2075-12-31
_785998,KLEEN DEF DIESEL EXHST FLD,1081925,,a,601 20A 03,Each,1.00,,,u,_074804161069,Master,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,North Carolina,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,South Carolina,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 1.50,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 2.50,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 3.00,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 3.50,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 4.00,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 4.50,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 5.00,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 5.40,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 7.50,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 8.50,8.27,0.00,2017-06-29,2075-12-31
_785998,,,,,,,,,,,,VA - 9.00,8.27,0.00,2017-06-29,2075-12-31
_789248,CHAPSTICK CHERRY (CARD),14767,,a,601 15A 16,Each,1.00,,,u,_030573813714,Master,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,u,_036600813719,North Carolina,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,u,_305731813715,South Carolina,1.09,0.00,2016-01-20,2075-12-31
_789248,,,,,,,,,,,,VA - 1.50,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 2.50,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 3.00,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 3.50,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 4.00,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 4.50,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 5.00,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 5.40,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 7.50,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 8.50,1.09,0.00,2016-01-21,2075-12-31
_789248,,,,,,,,,,,,VA - 9.00,1.09,0.00,2016-01-21,2075-12-31
_789933,GLOVES XLRG PF SYNTH,1051381,,a,94 01 000,Case - 200,200.00,,,u,_811033013031,Master,6.66,0.00,1900-01-01,2075-12-31
_789933,,,,,,,,,,,,South Carolina,6.40,0.00,2017-12-07,2075-12-31
_792614,GAMBLER GOLD FILTER TUBES,155851,,a,601 01 550,Case - 5,5.00,,,u,_077170260237,Master,8.71,0.00,1900-01-01,2075-12-31
_792614,,,,,,,,,,,,North Carolina,0.00,0.00,2015-12-15,2075-12-31
_792614,,,,,,,,,,,,South Carolina,0.00,0.00,2015-12-15,2075-12-31
_793901,OPTIMO SILVER CGRLO 2ct,1082002,,a,601 01 250,Case - 30,30.00,,,u,_025900243043,Master,22.42,0.00,1900-01-01,2075-12-31
_793901,,,,,,,,,,u,_025900443047,North Carolina,23.03,0.00,1900-01-01,2075-12-31
_793901,,,,,,,,,,,,South Carolina,21.44,0.00,1900-01-01,2075-12-31
_793919,OPTIMO BLUE CGRLO 2CT,1081996,,a,601 01 250,Case - 30,30.00,,,u,_025900243067,Master,22.42,0.00,1900-01-01,2075-12-31
_793919,,,,,,,,,,u,_025900443061,North Carolina,23.03,0.00,1900-01-01,2075-12-31
_793919,,,,,,,,,,,,South Carolina,21.44,0.00,1900-01-01,2075-12-31
_795005,WINDEX SPRAY 23z,84479,,a,601 23 160,Each,1.00,,,u,_019800201333,Master,3.35,0.00,1900-01-01,2075-12-31
_795005,,,,,,,,,,u,_019800701956,North Carolina,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,South Carolina,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 1.50,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 2.50,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 3.00,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 3.50,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 4.00,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 4.50,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 5.00,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 5.40,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 7.50,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 8.50,3.35,0.00,2016-09-15,2075-12-31
_795005,,,,,,,,,,,,VA - 9.00,3.35,0.00,2016-09-15,2075-12-31
_802082,MTC WHOLE CHEESE PIZZA,1081881,,a,221 05 103,Case - 15,15.00,,,u,_070495630921,Master,44.69,0.00,1900-01-01,2075-12-31
_802082,,,,,,,,,,,,North Carolina,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,South Carolina,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 1.50,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 2.50,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 3.00,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 3.50,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 4.00,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 4.50,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 5.00,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 5.40,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 7.50,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 8.50,44.69,0.00,2016-09-08,2075-12-31
_802082,,,,,,,,,,,,VA - 9.00,44.69,0.00,2016-09-08,2075-12-31
_802421,PREPARATION H WIPES,1086991,,a,601 15 018,Each,1.00,,,u,_305730558075,Master,2.76,0.00,1900-01-01,2075-12-31
_802785,ENERGIZER ULTIMATE LITH AA 2PK si,x1-160643,,a,601 24 420,Each,1.00,,,u,_039800034083,Master,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,North Carolina,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,South Carolina,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 1.50,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 2.50,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 3.00,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 3.50,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 4.00,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 4.50,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 5.00,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 5.40,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 7.50,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 8.50,3.23,0.00,2017-06-03,2075-12-31
_802785,,,,,,,,,,,,VA - 9.00,3.23,0.00,2017-06-03,2075-12-31
_807487,VISINE ALLERGY/COLD DROPS,10063440,,a,601 15A 000,Each,1.00,,,u,_074300008486,Master,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,North Carolina,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,South Carolina,4.14,0.00,2016-01-20,2075-12-31
_807487,,,,,,,,,,,,VA - 1.50,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 2.50,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 3.00,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 3.50,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 4.00,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 4.50,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 5.00,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 5.40,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 7.50,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 8.50,4.14,0.00,2016-01-21,2075-12-31
_807487,,,,,,,,,,,,VA - 9.00,4.14,0.00,2016-01-21,2075-12-31
_810382,GOOD TIMES SWEET WOODS SWEET 2F99,1082029,,a,601 01 250,Case - 15,15.00,,,u,_818892013134,Master,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,North Carolina,9.71,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,South Carolina,9.04,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 1.50,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 2.50,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 3.00,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 3.50,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 4.00,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 4.50,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 5.00,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 5.40,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 7.50,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 8.50,9.44,0.00,2016-09-22,2075-12-31
_810382,,,,,,,,,,,,VA - 9.00,9.44,0.00,2016-09-22,2075-12-31
_810598,LABEL B1G1,1079386,,a,221 25 102,Case - 100,100.00,,,u,_854350005075,Master,0.32,0.00,1900-01-01,2075-12-31
_810754,SHELL ROTELLA 10W30 GAL,120491,,a,601 20 004,Case - 3,3.00,,,u,_021400402775,Master,41.61,0.00,1900-01-01,2075-12-31
_810754,,,,,,,,,,u,_021400560710,North Carolina,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,South Carolina,41.85,0.00,2016-09-29,2075-12-31
_810754,,,,,,,,,,,,VA - 1.50,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 2.50,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 3.00,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 3.50,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 4.00,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 4.50,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 5.00,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 5.40,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 7.50,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 8.50,41.61,0.00,2016-09-22,2075-12-31
_810754,,,,,,,,,,,,VA - 9.00,41.61,0.00,2016-09-22,2075-12-31
_810762,SHELL ROTELLA T 15W40 GAL,55609,,a,601 20 015,Case - 3,3.00,,,u,_021400402782,Master,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,u,_021400560260,North Carolina,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,u,_071611807845,South Carolina,44.17,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,u,_071611901017,VA - 1.50,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 2.50,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 3.00,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 3.50,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 4.00,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 4.50,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 5.00,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 5.40,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 7.50,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 8.50,43.93,0.00,2018-01-11,2075-12-31
_810762,,,,,,,,,,,,VA - 9.00,43.93,0.00,2018-01-11,2075-12-31
_810960,VUSE VIBE NECTAR 2ML 3% TANKS si,x1-1082063,,a,601 01 710,Case - 5,5.00,,,u,_849205007922,Master,33.71,0.00,1900-01-01,2075-12-31
_810960,,,,,,,,,,u,_849205007939,North Carolina,34.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,u,_849205015354,South Carolina,33.71,0.00,1900-01-01,2075-12-31
_810960,,,,,,,,,,u,_849205015361,VA - 1.50,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 2.50,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 3.00,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 3.50,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 4.00,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 4.50,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 5.00,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 5.40,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 7.50,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 8.50,33.71,0.00,2016-09-22,2075-12-31
_810960,,,,,,,,,,,,VA - 9.00,33.71,0.00,2016-09-22,2075-12-31
_811000,OLD GOLD GOLD BX,34882,,a,501 01 120,Carton - 10,10.00,,,u,_026100006179,Master,0.00,0.00,1900-01-01,2075-12-31
_811000,,,,,,,,,,u,_026100007909,North Carolina,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,u,_026100806175,South Carolina,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,u,_026100807905,VA - 1.50,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 2.50,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 3.00,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 3.50,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 4.00,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 4.50,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 5.00,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 5.40,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 7.50,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 8.50,0.00,0.00,2015-12-17,2075-12-31
_811000,,,,,,,,,,,,VA - 9.00,0.00,0.00,2015-12-17,2075-12-31
_811661,NATURES JOY PSTCH KRNL SMKY BBQ 2.5z,1080957,,a,601 04B 000,Each,1.00,,,u,_853978004415,Master,2.62,0.00,1900-01-01,2075-12-31
_811943,GARLIC HERB MAYO SS,1055061,,a,221 08 101,Case - 200,200.00,,,u,_708971930097,Master,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,North Carolina,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,South Carolina,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 1.50,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 2.50,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 3.00,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 3.50,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 4.00,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 4.50,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 5.00,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 5.40,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 7.50,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 8.50,20.78,0.60,2018-05-06,2075-12-31
_811943,,,,,,,,,,,,VA - 9.00,20.78,0.60,2018-05-06,2075-12-31
_812784,CAMEL 99 BLUE BX,79387,,a,501 01 104,Carton - 10,10.00,,,u,_012300200608,Master,49.54,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,u,_012300260138,North Carolina,51.04,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,u,_012300367363,South Carolina,52.24,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 1.50,51.04,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 2.50,52.04,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 3.00,52.54,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 3.50,53.04,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 4.00,53.54,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 4.50,54.04,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 5.00,54.54,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 5.40,54.94,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 7.50,57.04,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 8.50,58.04,0.00,2018-03-29,2075-12-31
_812784,,,,,,,,,,,,VA - 9.00,58.54,0.00,2018-03-29,2075-12-31
_814475,SURESHOT CHOC CTG,1081597,,a,212 02 001,Case - 4,4.00,,,u,_854837001033,Master,74.57,0.00,1900-01-01,2075-12-31
_814475,,,,,,,,,,,,North Carolina,74.57,0.00,2016-10-20,2075-12-31
_819599,MILKY WAY KING,10785,,a,601 02 240,Case - 24,24.00,,,u,_040000004011,Master,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,u,_040000044017,North Carolina,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,South Carolina,25.94,0.00,2016-01-20,2075-12-31
_819599,,,,,,,,,,,,VA - 1.50,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 2.50,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 3.00,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 3.50,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 4.00,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 4.50,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 5.00,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 5.40,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 7.50,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 8.50,25.94,0.00,2016-01-21,2075-12-31
_819599,,,,,,,,,,,,VA - 9.00,25.94,0.00,2016-01-21,2075-12-31
_820696,OSCAR MEYER SALAMI,13393,,a,221 07 105,Each,1.00,,,u,_044700009864,Master,1.57,0.00,2016-06-01,2075-12-31
_820696,,,,,,,,,,,,North Carolina,1.57,0.00,2016-06-01,2075-12-31
